WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE
AFR,YR,NH,UGA,Uganda,2018-01-01,2018,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
AMR,SH,SH,PRY,Paraguay,2020-01-06,2020,2,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,67.0
WPR,SH,SH,NZL,New Zealand,2023-06-05,2023,23,83.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,70.0
AMR,YR,NH,GTM,Guatemala,2021-09-06,2021,36,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
AMR,YR,NH,HND,Honduras,2020-02-24,2020,9,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,18.0
WPR,SH,SH,AUS,Australia,2015-01-05,2015,2,217.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,197.0
AMR,YR,NH,HTI,Haiti,2020-01-27,2020,5,64.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0
AMR,YR,NH,HND,Honduras,2018-08-06,2018,32,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
AFR,YR,NH,NER,Niger,2022-05-09,2022,19,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
WPR,YR,NH,MYS,Malaysia,2019-10-28,2019,44,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
AMR,YR,SH,BRA,Brazil,2022-05-30,2022,22,1114.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1103.0
AMR,YR,NH,BLZ,Belize,2020-01-20,2020,4,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0
AFR,YR,SH,MDG,Madagascar,2022-08-08,2022,32,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,58.0
AFR,YR,NH,GHA,Ghana,2019-02-18,2019,8,88.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
EMR,YR,NH,ARE,United Arab Emirates,2022-02-14,2022,7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
AFR,YR,NH,NER,Niger,2014-04-14,2014,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
AFR,YR,SH,ZMB,Zambia,2018-12-10,2018,50,64.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,60.0
AFR,YR,NH,UGA,Uganda,2017-09-11,2017,37,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,53.0
AMR,YR,NH,CRI,Costa Rica,2023-03-20,2023,12,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0
WPR,SH,SH,NCL,New Caledonia,2020-11-02,2020,45,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
AMR,YR,NH,CRI,Costa Rica,2008-03-03,2008,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
AFR,YR,SH,MUS,Mauritius,2023-02-13,2023,7,135.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,127.0
AFR,YR,NH,NER,Niger,2011-05-16,2011,20,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
AMR,YR,NH,BLZ,Belize,2020-06-08,2020,24,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
AFR,YR,SH,COD,Democratic Republic of the Congo,2021-03-01,2021,9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,31.0
AMR,SH,SH,CHL,Chile,2021-03-29,2021,13,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0
EMR,YR,NH,QAT,Qatar,2022-02-14,2022,7,126.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,124.0
AMR,YR,SH,PER,Peru,2022-07-11,2022,28,178.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,171.0
EMR,NH,NH,MAR,Morocco,2017-10-23,2017,43,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0
AFR,YR,SH,TZA,United Republic of Tanzania,2022-09-26,2022,39,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
AMR,YR,NH,NIC,Nicaragua,2021-08-16,2021,33,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
AMR,YR,NH,HND,Honduras,2020-08-10,2020,33,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
EMR,NH,NH,TUN,Tunisia,2019-10-28,2019,44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
WPR,SH,SH,NZL,New Zealand,2018-05-28,2018,22,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,47.0
EMR,YR,NH,AFG,Afghanistan,2019-04-15,2019,16,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
AMR,YR,NH,CRI,Costa Rica,2007-04-16,2007,16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAR,YR,SH,IDN,Indonesia,2018-02-19,2018,8,82.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,29.0,53.0
WPR,SH,SH,FJI,Fiji,2022-08-22,2022,34,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
AMR,SH,SH,ARG,Argentina,2023-05-22,2023,21,150.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0
SEAR,YR,NH,MDV,Maldives,2017-01-30,2017,5,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
AMR,YR,NH,CRI,Costa Rica,2022-08-01,2022,31,121.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,114.0
EMR,YR,NH,KWT,Kuwait,2018-09-03,2018,36,42.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,37.0
EMR,YR,NH,QAT,Qatar,2022-11-28,2022,48,624.0,35.0,0.0,25.0,0.0,0.0,33.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,177.0,447.0
AMR,YR,NH,JAM,Jamaica,2018-08-13,2018,33,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
SEAR,YR,NH,MMR,Myanmar,2016-10-31,2016,44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEAR,YR,NH,BTN,Bhutan,2017-03-20,2017,12,63.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,53.0
AFR,YR,NH,SEN,Senegal,2022-11-07,2022,45,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,43.0
SEAR,YR,NH,NPL,Nepal,2023-08-07,2023,32,103.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,16.0,87.0
WPR,YR,NH,SGP,Singapore,2018-04-23,2018,17,69.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,56.0
SEAR,YR,NH,NPL,Nepal,2016-11-14,2016,46,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
SEAR,YR,NH,THA,Thailand,2023-08-28,2023,35,194.0,40.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,63.0,131.0
SEAR,YR,NH,THA,Thailand,2017-02-13,2017,7,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,9.0,35.0
AMR,SH,SH,ARG,Argentina,2023-01-30,2023,5,2430.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2425.0
AMR,YR,SH,BRA,Brazil,2020-06-08,2020,24,10358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10358.0
AFR,SH,SH,ZAF,South Africa,2020-02-24,2020,9,122.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,20.0,102.0
EMR,NH,NH,TUN,Tunisia,2021-01-25,2021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SEAR,YR,NH,NPL,Nepal,2018-10-29,2018,44,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,30.0
SEAR,YR,NH,IND,India,2019-02-11,2019,7,3068.0,590.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,871.0,2197.0
EMR,YR,NH,LBN,Lebanon,2021-05-10,2021,19,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
EMR,NH,NH,TUN,Tunisia,2018-10-01,2018,40,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
EMR,NH,NH,TUN,Tunisia,2016-10-24,2016,43,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
AMR,YR,NH,HND,Honduras,2020-10-12,2020,42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
AFR,YR,NH,NER,Niger,2021-05-31,2021,22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
AMR,YR,NH,HND,Honduras,2021-06-07,2021,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AMR,YR,NH,JAM,Jamaica,2016-11-07,2016,45,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0
SEAR,YR,NH,IND,India,2019-03-18,2019,12,1218.0,183.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,7.0,0.0,1.0,6.0,14.0,225.0,993.0
AMR,YR,NH,MEX,Mexico,2020-12-28,2020,53,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
AMR,NH,NH,USA,United States of America,2015-10-12,2015,42,1152.0,5.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,0.0,3.0,0.0,0.0,7.0,10.0,58.0,1094.0
AMR,YR,NH,COL,Colombia,2021-05-24,2021,21,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
EUR,NH,NH,ARM,Armenia,2011-12-26,2011,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EMR,YR,NH,IRQ,Iraq,2017-08-07,2017,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AFR,YR,NH,BFA,Burkina Faso,2019-01-21,2019,4,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,20.0
AMR,YR,NH,GUF,French Guiana,2022-01-03,2022,1,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0
SEAR,YR,NH,NPL,Nepal,2018-12-03,2018,49,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
AFR,YR,NH,NER,Niger,2010-11-15,2010,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,NH,NH,TUN,Tunisia,2022-01-24,2022,4,28.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0
AMR,NH,NH,USA,United States of America,2021-11-01,2021,44,57035.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,161.0,56874.0
AMR,SH,SH,PRY,Paraguay,2020-04-27,2020,18,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
EMR,YR,NH,SYR,Syrian Arab Republic,2021-03-22,2021,12,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
WPR,YR,NH,LAO,Lao People's Democratic Republic,2022-04-18,2022,16,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
AFR,YR,SH,MOZ,Mozambique,2018-06-11,2018,24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
AFR,YR,SH,MOZ,Mozambique,2017-09-04,2017,36,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0
AMR,SH,SH,PRY,Paraguay,2020-10-26,2020,44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
SEAR,YR,NH,BTN,Bhutan,2018-03-12,2018,11,60.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,14.0,46.0
WPR,YR,NH,SGP,Singapore,2023-03-13,2023,11,376.0,17.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,97.0,279.0
SEAR,YR,NH,BGD,Bangladesh,2020-07-06,2020,28,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
EMR,YR,NH,JOR,Jordan,2020-11-16,2020,47,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
AMR,YR,NH,MEX,Mexico,2022-06-27,2022,26,464.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,409.0
AMR,YR,NH,GUF,French Guiana,2013-08-19,2013,34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMR,YR,NH,CRI,Costa Rica,2022-06-27,2022,26,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMR,YR,NH,HND,Honduras,2020-08-03,2020,32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
EMR,NH,NH,PSE,"occupied Palestinian territory, including east Jerusalem",2020-05-11,2020,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
AMR,YR,NH,CRI,Costa Rica,2007-07-16,2007,29,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AFR,YR,SH,TZA,United Republic of Tanzania,2022-12-19,2022,51,274.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,260.0
EUR,NH,NH,SWE,Sweden,2004-01-26,2004,5,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
AMR,YR,NH,SUR,Suriname,2023-08-21,2023,34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AMR,YR,NH,GUY,Guyana,2023-09-04,2023,36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
EMR,YR,NH,KWT,Kuwait,2018-04-16,2018,16,188.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,21.0,167.0
SEAR,YR,NH,THA,Thailand,2023-07-03,2023,27,172.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,154.0
AMR,YR,SH,BRA,Brazil,2021-11-15,2021,46,1366.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1333.0
AFR,SH,SH,ZAF,South Africa,2018-01-22,2018,4,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,54.0
WPR,SH,SH,AUS,Australia,1998-04-27,1998,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFR,YR,NH,NER,Niger,2012-10-22,2012,43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
AMR,YR,NH,GTM,Guatemala,2022-07-04,2022,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
WPR,YR,NH,VNM,Viet Nam,2020-05-11,2020,20,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
SEAR,YR,NH,MDV,Maldives,2016-11-14,2016,46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
SEAR,YR,NH,NPL,Nepal,2017-07-24,2017,30,155.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,93.0,62.0
EMR,YR,NH,SAU,Saudi Arabia,2017-11-20,2017,47,118.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,46.0,72.0
EMR,YR,NH,AFG,Afghanistan,2023-08-21,2023,34,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
EUR,NH,NH,GEO,Georgia,2019-12-30,2020,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
AMR,NH,NH,USA,United States of America,2018-02-12,2018,7,74973.0,0.0,0.0,0.0,0.0,0.0,11371.0,0.0,0.0,11371.0,0.0,0.0,0.0,0.0,0.0,8210.0,8210.0,19581.0,55392.0
WPR,SH,SH,NCL,New Caledonia,2018-04-09,2018,15,65.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,15.0,50.0
AMR,YR,NH,CUB,Cuba,2018-08-20,2018,34,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
AFR,YR,NH,GHA,Ghana,2018-10-15,2018,42,105.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,1.0,0.0,9.0,21.0,84.0
AMR,YR,NH,CRI,Costa Rica,2022-10-10,2022,41,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0
EMR,YR,NH,AFG,Afghanistan,2021-12-06,2021,49,121.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,109.0
SEAR,YR,NH,IND,India,2023-05-01,2023,18,741.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,21.0,720.0
EUR,NH,NH,IRL,Ireland,2005-03-28,2005,13,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0
WPR,YR,NH,CHN,China,2018-06-11,2018,24,6018.0,67.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,81.0,5937.0
AFR,SH,SH,ZAF,South Africa,2023-04-17,2023,16,263.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,242.0
SEAR,YR,NH,BGD,Bangladesh,2021-12-27,2021,52,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
AFR,YR,SH,MDG,Madagascar,2007-12-10,2007,50,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
AFR,YR,NH,GHA,Ghana,2019-11-25,2019,48,157.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,79.0,78.0
AMR,SH,SH,CHL,Chile,1999-06-14,1999,24,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
EMR,YR,NH,LBN,Lebanon,2015-02-16,2015,8,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0
WPR,YR,NH,SGP,Singapore,2018-01-22,2018,4,87.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,18.0,3.0,23.0,38.0,49.0
EMR,NH,NH,TUN,Tunisia,2021-12-20,2021,51,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
